graph_assertion_id_a,graph_assertion_id_b,setup_a,setup_b,first_seen_version
e5_mistral::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s23::T1068,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s23::T1068,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_phi35::TRAM2::RAG+FSP::tram2_0__s23::T1068,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s23::T1068,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s23::T1068,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_phi35::TRAM2::RAG+FSP::tram2_0__s23::T1068,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_phi35::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_phi35::TRAM2::RAG+FSP::tram2_0__s23::T1068,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s25::T1548.002,e5_mistral::TRAM2::RAG+FSP::tram2_0__s25::T1548.002,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s25::T1548.002,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s25::T1548.002,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s25::T1548.002,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s25::T1548.002,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s27::T1068,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s27::T1068,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s28::T1055,e5_mistral::TRAM2::RAG+FSP::tram2_0__s28::T1055,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s28::T1055,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s28::T1055,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s28::T1055,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s28::T1055,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s39::T1140,e5_mistral::TRAM2::RAG+FSP::tram2_0__s39::T1140,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s39::T1140,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s39::T1140,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s39::T1140,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s39::T1140,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s46::T1027,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s46::T1027,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s54::T1190,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s54::T1190,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s56::T1082,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s56::T1082,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s68::T1218.011,e5_mistral::TRAM2::RAG+FSP::tram2_0__s68::T1218.011,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s68::T1218.011,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s68::T1218.011,e5_llama,gteqwen_llama,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s68::T1218.011,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s68::T1218.011,e5_mistral,gteqwen_llama,v2.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s69::T1055,e5_mistral::TRAM2::RAG+FSP::tram2_0__s69::T1055,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s71::T1082,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s71::T1082,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s71::T1106,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s71::T1106,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s77::T1016,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s77::T1016,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_mistral::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_phi35::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s79::T1106,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_llama,gteqwen_llama,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_phi35::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s79::T1106,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_mistral,gteqwen_llama,v2.0
e5_phi35::TRAM2::RAG+FSP::tram2_0__s79::T1106,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s79::T1106,e5_phi35,gteqwen_llama,v5.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s9::T1070.004,e5_mistral::TRAM2::RAG+FSP::tram2_0__s9::T1070.004,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s9::T1070.004,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s9::T1070.004,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_0__s9::T1070.004,gteqwen_mistral::TRAM2::RAG+FSP::tram2_0__s9::T1070.004,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_0__s91::T1016,gteqwen_llama::TRAM2::RAG+FSP::tram2_0__s91::T1016,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s11::T1021.001,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s17::T1005,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s17::T1005,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_phi35::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_phi35::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,e5_phi35,gteqwen_mistral,v5.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s17::T1041,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,e5_mistral::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s23::T1059.003,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s28::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s28::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,e5_mistral::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s30::T1573.001,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,e5_mistral::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_10__s31::T1573.001,gteqwen_llama,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s36::T1106,e5_mistral::TRAM2::RAG+FSP::tram2_10__s36::T1106,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s36::T1106,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s36::T1106,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s36::T1106,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s36::T1106,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s40::T1106,e5_mistral::TRAM2::RAG+FSP::tram2_10__s40::T1106,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s40::T1106,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s40::T1106,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s40::T1106,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s40::T1106,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s40::T1106,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s40::T1106,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s40::T1106,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s40::T1106,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s40::T1106,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s40::T1106,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s57::T1573.001,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s57::T1573.001,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s7::T1190,e5_mistral::TRAM2::RAG+FSP::tram2_10__s7::T1190,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s7::T1190,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s7::T1190,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s7::T1190,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s7::T1190,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s7::T1190,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s7::T1190,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s7::T1190,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s7::T1190,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s7::T1190,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s7::T1190,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s71::T1210,e5_phi35::TRAM2::RAG+FSP::tram2_10__s71::T1210,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_phi35::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_phi35::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,e5_phi35,gteqwen_mistral,v5.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_mistral::TRAM2::RAG+FSP::tram2_10__s72::T1041,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s20::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s20::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s31::T1543.003,e5_mistral::TRAM2::RAG+FSP::tram2_11__s31::T1543.003,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s31::T1543.003,gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s31::T1543.003,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG+FSP::tram2_11__s31::T1543.003,gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s31::T1543.003,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s33::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s33::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,e5_mistral::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s35::T1204.002,gteqwen_llama,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s40::T1056.001,e5_mistral::TRAM2::RAG+FSP::tram2_11__s40::T1056.001,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s40::T1113,e5_mistral::TRAM2::RAG+FSP::tram2_11__s40::T1113,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s40::T1140,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s40::T1140,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s42::T1113,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s42::T1113,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s49::T1566.001,e5_phi35::TRAM2::RAG+FSP::tram2_11__s49::T1566.001,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s49::T1566.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s49::T1566.001,e5_llama,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG+FSP::tram2_11__s49::T1566.001,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s49::T1566.001,e5_phi35,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s50::T1204.002,e5_mistral::TRAM2::RAG+FSP::tram2_11__s50::T1204.002,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s51::T1204.002,e5_mistral::TRAM2::RAG+FSP::tram2_11__s51::T1204.002,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s54::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s54::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s59::T1036.005,e5_mistral::TRAM2::RAG+FSP::tram2_11__s59::T1036.005,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s61::T1204.002,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s61::T1204.002,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s61::T1204.002,gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s61::T1204.002,e5_llama,gteqwen_mistral,v4.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s61::T1204.002,gteqwen_mistral::TRAM2::RAG+FSP::tram2_11__s61::T1204.002,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s64::T1059.003,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s64::T1059.003,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s65::T1204.002,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s65::T1204.002,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s65::T1204.002,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s65::T1204.002,e5_llama,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s65::T1204.002,gteqwen_phi35::TRAM2::RAG+FSP::tram2_11__s65::T1204.002,gteqwen_llama,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s66::T1041,gteqwen_llama::TRAM2::RAG+FSP::tram2_11__s66::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_11__s68::T1547.001,e5_mistral::TRAM2::RAG+FSP::tram2_11__s68::T1547.001,e5_llama,e5_mistral,v4.0
