dataset,doc_id,sent_idx,sentence,sentence_id,first_seen_version
TRAM2,tram2_20,10,"Little is still known about this group with motivations appearing to be for reputation, money and “for the lulz”. ",tram2_20__s10,v1.0
TRAM2,tram2_20,11,Notifications or responsibility of victims by LAPSUS$ are commonly reported via their telegram channel and in one case a victim’s DNS records were reconfigured to LAPSUS$ controlled domains/websites.,tram2_20__s11,v1.0
TRAM2,tram2_20,12,"However, not all victims or breaches appear to actively be announced via their telegram channel, nor are some victims approached with a ransom.",tram2_20__s12,v1.0
TRAM2,tram2_20,13,This distinguishes themselves from more traditional ransomware groups who have a clear modus operandi and are clearly financially focused.,tram2_20__s13,v1.0
TRAM2,tram2_20,14,The result of this is that LAPSUS$ are less predictable which may be why they have seen recent success. ,tram2_20__s14,v1.0
TRAM2,tram2_20,15,This serves as a reminder for defenders for defence in depth and the need to anticipate different tactics that threat actors may use. ,tram2_20__s15,v1.0
TRAM2,tram2_20,16,It is also worth mentioning the brazen behaviour of this threat actor and their emboldened attempts at Social Engineering by offering payment for insiders to provide valid credentials. ,tram2_20__s16,v1.0
TRAM2,tram2_20,17,This tactic is potentially in response to greater home working due to the pandemic which means there is a far larger proportion of employees with VPN access and as such a greater pool of potential employees willing to sell their credentials. ,tram2_20__s17,v1.0
TRAM2,tram2_20,18,"To combat this, organisations need to ensure they have extensive VPN logging capabilities, robust helpdesk ticketing as well as methods to help identify anomalies in VPN access. ",tram2_20__s18,v1.0
TRAM2,tram2_20,19,It is notable that the majority of LAPSUS$ actions exploit the human element as opposed to technical deficiencies or vulnerabilities.,tram2_20__s19,v1.0
TRAM2,tram2_20,20,"Although potentially viewed as unsophisticated or basic these techniques have been successful, so it is vital that organisations factor in controls and mitigations to address them. ",tram2_20__s20,v1.0
TRAM2,tram2_20,21,Initial access Threat Intelligence shows that LAPSUS$ utilise multiple methods to gain Initial access. ,tram2_20__s21,v1.0
TRAM2,tram2_20,22,The main source of initial access is believed to occur via stolen authentication cookies which would grant the attacker access to a specific application.,tram2_20__s22,v1.0
TRAM2,tram2_20,23,These cookies are usually in the form of Single sign-on (SSO) applications which would allow the attacker to pivot into other corporate applications ultimately bypassing controls such as multi-factor authentication (MFA). ,tram2_20__s23,v1.0
TRAM2,tram2_20,24,"Credential access and Privilege escalation Credential Harvesting and privileged escalation are key components of the LAPSUS$ breaches we have seen, with rapid escalation in privileges the LAPSUS$ group have been seen to elevate from a standard user account to an administrative user within a couple of days. ",tram2_20__s24,v1.0
TRAM2,tram2_20,25,"In the investigations conducted by NCC Group, little to no malware is used.",tram2_20__s25,v1.0
TRAM2,tram2_20,26,"In one case NCC Group observed LAPSUS$ using nothing more than the legitimate Sysinternals tool ADExplorer, which was used to conduct reconnaissance on the victim’s environment. ",tram2_20__s26,v1.0
TRAM2,tram2_20,27,Access to corporate VPNs is a primary focus for this group as it allows the threat actor to directly access key infrastructure which they require to complete their objectives. ,tram2_20__s27,v1.0
TRAM2,tram2_20,28,"In our incident response cases, we saw the threat actor leveraging compromised employee email accounts to email helpdesk systems requesting access credentials or support to get access to the corporate VPN. ",tram2_20__s28,v1.0
TRAM2,tram2_20,29,Lateral Movement In one incident LAPSUS$ were observed to sporadically move through the victim environment via RDP in an attempt to access resources deeper in the victim environment.,tram2_20__s29,v1.0
TRAM2,tram2_20,30,"In some instances, victim controlled hostnames were revealed including the host “VULTR-GUEST” which refers to infrastructure hosted on the private cloud service, Vultr[3]. ",tram2_20__s30,v1.0
TRAM2,tram2_20,31,Exfiltration LAPSUS$’s action on objectives appears to focus on data exfiltration of sensitive information as well as destruction or disruption.,tram2_20__s31,v1.0
TRAM2,tram2_20,32,In one particular incident the threat actor is observed to utilise the free file drop service “filetransfer[.]io”. ,tram2_20__s32,v1.0
TRAM2,tram2_20,33,"Impact NCC Group has observed disruption and destruction to client environments by LAPSUS$ such as shutting down virtual machines from within on-premises VMware ESXi infrastructure, to the extreme of mass deletion of virtual machines, storage, and configurations in cloud environments making it harder for the victim to recover and for the investigation team to conduct their analysis activities. ",tram2_20__s33,v1.0
TRAM2,tram2_20,34,The theft of data reported appears to heavily be focused on application source code or proprietary technical information.,tram2_20__s34,v1.0
TRAM2,tram2_20,35,With a targeting of internal source code management or repository servers.,tram2_20__s35,v1.0
TRAM2,tram2_20,36,"These git repositories can contain not only commercially sensitive intellectual property, but also in some cases may include additional API keys to sensitive applications including administrative or cloud applications. ",tram2_20__s36,v1.0
TRAM2,tram2_20,37,Recommendations Ensure that Cloud computing environments have sufficient logging enabled.,tram2_20__s37,v1.0
TRAM2,tram2_20,38,Ensure that cloud administrative access is configured to prevent unauthorised access to resources and that API keys are not overly permissive to the permissions they require.,tram2_20__s38,v1.0
TRAM2,tram2_20,39,Utilise MFA for user authentication on both cloud and remote access solutions to help reduce the risk of unauthorised access.,tram2_20__s39,v1.0
TRAM2,tram2_20,40,Ensure logging is in place to record MFA device enrolmentSecurity controls such as Conditional Access can help restrict or prevent unauthorised access based on criteria such as geographical location.,tram2_20__s40,v1.0
TRAM2,tram2_20,41,Implement activities to detect and investigate anomalies in VPN access.,tram2_20__s41,v1.0
TRAM2,tram2_20,42,Ensure a system is in place to record all helpdesk queries.,tram2_20__s42,v1.0
TRAM2,tram2_20,43,Avoid using SMS as an MFA vector to avoid the risk of SIM swapping.,tram2_20__s43,v1.0
TRAM2,tram2_20,44,Securing source code environments to ensure that users can only access the relevant repositories.,tram2_20__s44,v1.0
TRAM2,tram2_20,45,Secret Scanning[1][2] on source code repositories should be conducted to ensure that sensitive API credentials are not stored in source code.,tram2_20__s45,v1.0
TRAM2,tram2_20,46,"GitHub and Gitlab offer detection mechanisms for thisRemote Desktop services or Gateways used as a primary or secondary remote access solution should be removed from any corporate environment in favour for alternative solutions such as secured VPNs, or other Remote Desktop applications which mitigate common attack techniques such as brute force or exploitation and can offer additional security controls such as MFA and Conditional Access.",tram2_20__s46,v1.0
TRAM2,tram2_20,47,"Centralise logging including cloud applications (SIEM solution).Offline or immutable backups of servers should be taken to ensure that in the event of a data disruption or destruction attack, services can be restored.",tram2_20__s47,v1.0
TRAM2,tram2_20,48,Reduce MFA token/Session cookie validity timesEnsure principle of least privilege for user accounts is being adhered to.,tram2_20__s48,v1.0
TRAM2,tram2_20,49,Social engineering awareness training for all staff. ,tram2_20__s49,v1.0
TRAM2,tram2_20,50,Indicators of Compromise Indicator ValueIndicator TypeDescription104.238.222[.]158IP,tram2_20__s50,v1.0
TRAM2,tram2_20,51,addressMalicious Lapsus Network Address108.61.173[.]214IP,tram2_20__s51,v1.0
TRAM2,tram2_20,52,addressMalicious Lapsus Network Address185.169.255[.]74IP addressMalicious Lapsus Network AddressVULTR-GUESTHostnameThreat Actor Controlled Hosthxxps://filetransfer[.]ioDomainFree,tram2_20__s52,v1.0
TRAM2,tram2_20,53,File Drop Service Utilised by the Threat Actor MITRE ATT&CK Technique CodeTechniqueT1482Discovery – Domain Trust DiscoveryT1018Discovery – Remote System DiscoveryT1069.002Discovery –,tram2_20__s53,v1.0
TRAM2,tram2_20,54,Groups Discovery: Domain GroupsT1016.001Discovery – System Network Configuration DiscoveryT1078.002Privilege Escalation – Domain AccountsT1555.005Credential Access – Credentials from Password Stores: Password ManagersT1021.001Lateral Movement – Remote Services:,tram2_20__s54,v1.0
TRAM2,tram2_20,55,Remote Desktop ProtocolT1534Lateral Movement – Internal SpearphishingT1072Execution – Software Deployment ToolsT1213.002Collection – Data from Information Repositories: SharepointT1039Collection – Data from Network Shared DriveT1213.003Collection – Data from Information Repositories: Code RepositoriesT1567Exfiltration – Exfiltration Over Web ServiceT1485Impact – Data DestructionT1529Impact – System Shutdown/Reboot References https://docs.github.com/en/code-security/secret-scanning/about-secret-scanninghttps://docs.gitlab.com/ee/user/application_security/secret_detectionhttps://www.vultr.com/ ,tram2_20__s55,v1.0
TRAM2,tram2_21,0,"title: Detecting Credential Stealing Attacks Through Active In-Network Defense url: https://www.mcafee.com/blogs/enterprise/mcafee-enterprise-atr/detecting-credential-stealing-attacks-through-active-in-network-defense/ Executive Summary Today, enterprises tend to use multiple layers of security defenses, ranging from perimeter defense on network entry points to host based security solutions deployed at the end user’s machines to counter the ever-increasing threats.",tram2_21__s0,v1.0
TRAM2,tram2_21,1,"This includes inline traffic filtering and management security solutions deployed at access and distribution layers in the network, as well as out of band solutions like NAC, SIEM or User Behavior Analysis to provide identity-based network access and gain more visibility into the user’s access to critical network resources.",tram2_21__s1,v1.0
TRAM2,tram2_21,2,"However, layered security defenses face the major and recurring challenge of detecting newer exploitation techniques as they heavily rely on known behaviors.",tram2_21__s2,v1.0
TRAM2,tram2_21,3,"Additionally, yet another significant challenge facing the enterprise network is detecting post-exploitation activities, after perimeter security is compromised. ",tram2_21__s3,v1.0
TRAM2,tram2_21,4,"Post initial compromise, to be able to execute meaningful attacks, attackers would need to steal credentials to move laterally inside the network, access critical network assets and eventually exfiltrate data.",tram2_21__s4,v1.0
TRAM2,tram2_21,5,"They will use several sophisticated techniques to perform internal reconnaissance and remote code execution on critical resources, which range from using legitimate operating system tools to discover network assets to using novel code execution techniques on the target.",tram2_21__s5,v1.0
TRAM2,tram2_21,6,"Consequently, differentiating between the legitimate and malicious use of Windows’ internal tools and services becomes a high priority for enterprise networks. ",tram2_21__s6,v1.0
TRAM2,tram2_21,7,"To tackle this long-standing problem of detecting lateral movement, enterprise networks must formulate active in-network defense strategies to effectively prevent attackers from accessing critical network resources.",tram2_21__s7,v1.0
TRAM2,tram2_21,8,Network Deception is one such defensive approach which could potentially prove to be an effective solution to detect credential theft attacks.,tram2_21__s8,v1.0
TRAM2,tram2_21,9,Detecting credential stealing attacks with deception essentially requires building the necessary infrastructure by placing the decoy systems within the same network as production assets and configuring them with decoy contents to lure the attackers towards the decoy machines and services.,tram2_21__s9,v1.0
TRAM2,tram2_21,10,"Accurately configuring and tuning the deceptive network can deflect the attacker’s lateral movement path towards the deceptive services, consequently allowing the attackers to engage with the deceptive network, helping enterprises protect production assets. ",tram2_21__s10,v1.0
TRAM2,tram2_21,11,"MITRE Shield, a knowledge base maintained by MITRE for active defense techniques highlights many of the methods in adversary engagement.",tram2_21__s11,v1.0
TRAM2,tram2_21,12,Some of the techniques described by MITRE Shield Matrix with respect to network deception are as below: MITRE Shield Description ATT&CK Technique Decoy Account – DTE0010 A decoy account is created for defensive or deceptive purposes.,tram2_21__s12,v1.0
TRAM2,tram2_21,13,"The decoy account can be used to make a system, service, or software look more realistic or to entice an action Account Discovery, Reconnaissance Decoy Credentials – DTE0012 Seed a target system with credentials (such as username/password, browser tokens, and other forms of authentication data) Credential Access, Privilege Escalation Decoy Diversity – DTE0013 deployment of decoy systems with varying Operating Systems and software configurations Reconnaissance Decoy Network – DTE0014 Multiple computing resources that can be used for defensive or deceptive purposes Initial Access Decoy Personna – DTE0015 Used to establish background information about a user.",tram2_21__s13,v1.0
